    0.0000     0.0000     1.0000
    0.0100     0.0100     1.0000
    0.0200     0.0200     1.0000
    0.0300     0.0300     0.9999
    0.0400     0.0400     0.9998
    0.0500     0.0500     0.9998
    0.0600     0.0600     0.9996
    0.0700     0.0700     0.9995
    0.0800     0.0800     0.9994
    0.0900     0.0900     0.9992
    0.1000     0.1000     0.9990
    0.1100     0.1100     0.9988
    0.1200     0.1199     0.9986
    0.1300     0.1299     0.9983
    0.1400     0.1399     0.9980
    0.1500     0.1499     0.9978
    0.1600     0.1599     0.9974
    0.1700     0.1698     0.9971
    0.1800     0.1798     0.9968
    0.1900     0.1898     0.9964
    0.2000     0.1997     0.9960
    0.2100     0.2097     0.9956
    0.2200     0.2196     0.9952
    0.2300     0.2296     0.9947
    0.2400     0.2395     0.9942
    0.2500     0.2495     0.9938
    0.2600     0.2594     0.9932
    0.2700     0.2693     0.9927
    0.2800     0.2793     0.9922
    0.2900     0.2892     0.9916
    0.3000     0.2991     0.9910
    0.3100     0.3090     0.9904
    0.3200     0.3189     0.9898
    0.3300     0.3288     0.9891
    0.3400     0.3387     0.9885
    0.3500     0.3486     0.9878
    0.3600     0.3584     0.9871
    0.3700     0.3683     0.9863
    0.3800     0.3782     0.9856
    0.3900     0.3880     0.9848
    0.4000     0.3979     0.9840
    0.4100     0.4077     0.9832
    0.4200     0.4175     0.9824
    0.4300     0.4274     0.9816
    0.4400     0.4372     0.9807
    0.4500     0.4470     0.9798
    0.4600     0.4568     0.9789
    0.4700     0.4665     0.9780
    0.4800     0.4763     0.9770
    0.4900     0.4861     0.9761
    0.5000     0.4958     0.9751
    0.5100     0.5056     0.9741
    0.5200     0.5153     0.9731
    0.5300     0.5251     0.9720
    0.5400     0.5348     0.9710
    0.5500     0.5445     0.9699
    0.5600     0.5542     0.9688
    0.5700     0.5638     0.9677
    0.5800     0.5735     0.9665
    0.5900     0.5832     0.9654
    0.6000     0.5928     0.9642
    0.6100     0.6025     0.9630
    0.6200     0.6121     0.9618
    0.6300     0.6217     0.9606
    0.6400     0.6313     0.9593
    0.6500     0.6409     0.9580
    0.6600     0.6505     0.9568
    0.6700     0.6600     0.9554
    0.6800     0.6696     0.9541
    0.6900     0.6791     0.9528
    0.7000     0.6886     0.9514
    0.7100     0.6981     0.9500
    0.7200     0.7076     0.9486
    0.7300     0.7171     0.9472
    0.7400     0.7266     0.9457
    0.7500     0.7360     0.9443
    0.7600     0.7455     0.9428
    0.7700     0.7549     0.9413
    0.7800     0.7643     0.9398
    0.7900     0.7737     0.9382
    0.8000     0.7830     0.9367
