    0.0000     1.0000     0.0000
    0.0100     1.0000    -0.0083
    0.0200     0.9998    -0.0166
    0.0300     0.9996    -0.0249
    0.0400     0.9993    -0.0332
    0.0500     0.9990    -0.0415
    0.0600     0.9985    -0.0497
    0.0700     0.9980    -0.0580
    0.0800     0.9973    -0.0662
    0.0900     0.9966    -0.0744
    0.1000     0.9959    -0.0826
    0.1100     0.9950    -0.0908
    0.1200     0.9940    -0.0990
    0.1300     0.9930    -0.1072
    0.1400     0.9919    -0.1153
    0.1500     0.9907    -0.1234
    0.1600     0.9894    -0.1315
    0.1700     0.9881    -0.1396
    0.1800     0.9866    -0.1477
    0.1900     0.9851    -0.1557
    0.2000     0.9835    -0.1637
    0.2100     0.9818    -0.1717
    0.2200     0.9801    -0.1797
    0.2300     0.9783    -0.1876
    0.2400     0.9763    -0.1956
    0.2500     0.9743    -0.2034
    0.2600     0.9723    -0.2113
    0.2700     0.9701    -0.2192
    0.2800     0.9679    -0.2270
    0.2900     0.9656    -0.2348
    0.3000     0.9632    -0.2425
    0.3100     0.9607    -0.2503
    0.3200     0.9582    -0.2580
    0.3300     0.9556    -0.2656
    0.3400     0.9529    -0.2733
    0.3500     0.9501    -0.2809
    0.3600     0.9473    -0.2885
    0.3700     0.9443    -0.2960
    0.3800     0.9413    -0.3035
    0.3900     0.9383    -0.3110
    0.4000     0.9351    -0.3184
    0.4100     0.9319    -0.3258
    0.4200     0.9286    -0.3332
    0.4300     0.9252    -0.3406
    0.4400     0.9218    -0.3478
    0.4500     0.9183    -0.3551
    0.4600     0.9147    -0.3623
    0.4700     0.9110    -0.3695
    0.4800     0.9073    -0.3766
    0.4900     0.9035    -0.3837
    0.5000     0.8996    -0.3908
    0.5100     0.8957    -0.3978
    0.5200     0.8917    -0.4048
    0.5300     0.8876    -0.4117
    0.5400     0.8834    -0.4186
    0.5500     0.8792    -0.4255
    0.5600     0.8749    -0.4323
    0.5700     0.8706    -0.4390
    0.5800     0.8661    -0.4458
    0.5900     0.8616    -0.4524
    0.6000     0.8571    -0.4590
    0.6100     0.8525    -0.4656
    0.6200     0.8478    -0.4722
    0.6300     0.8430    -0.4786
    0.6400     0.8382    -0.4851
    0.6500     0.8333    -0.4915
    0.6600     0.8284    -0.4978
    0.6700     0.8234    -0.5041
    0.6800     0.8183    -0.5103
    0.6900     0.8132    -0.5165
    0.7000     0.8080    -0.5226
    0.7100     0.8027    -0.5287
    0.7200     0.7974    -0.5348
    0.7300     0.7920    -0.5407
    0.7400     0.7866    -0.5467
    0.7500     0.7811    -0.5525
    0.7600     0.7755    -0.5584
    0.7700     0.7699    -0.5641
    0.7800     0.7642    -0.5699
    0.7900     0.7585    -0.5755
    0.8000     0.7527    -0.5811
    0.8100     0.7469    -0.5867
    0.8200     0.7410    -0.5922
    0.8300     0.7351    -0.5976
    0.8400     0.7290    -0.6030
    0.8500     0.7230    -0.6083
    0.8600     0.7169    -0.6136
    0.8700     0.7107    -0.6188
    0.8800     0.7045    -0.6240
    0.8900     0.6982    -0.6291
    0.9000     0.6919    -0.6341
    0.9100     0.6856    -0.6391
    0.9200     0.6791    -0.6440
    0.9300     0.6727    -0.6489
    0.9400     0.6662    -0.6537
    0.9500     0.6596    -0.6584
    0.9600     0.6530    -0.6631
    0.9700     0.6463    -0.6677
    0.9800     0.6396    -0.6723
    0.9900     0.6329    -0.6768
    1.0000     0.6261    -0.6812
    1.0100     0.6193    -0.6856
    1.0200     0.6124    -0.6899
    1.0300     0.6055    -0.6941
    1.0400     0.5985    -0.6983
    1.0500     0.5915    -0.7025
    1.0600     0.5845    -0.7065
    1.0700     0.5774    -0.7105
    1.0800     0.5703    -0.7145
    1.0900     0.5631    -0.7184
    1.1000     0.5559    -0.7222
    1.1100     0.5487    -0.7259
    1.1200     0.5414    -0.7296
    1.1300     0.5341    -0.7332
    1.1400     0.5267    -0.7368
    1.1500     0.5193    -0.7403
    1.1600     0.5119    -0.7437
    1.1700     0.5044    -0.7471
    1.1800     0.4970    -0.7504
    1.1900     0.4894    -0.7536
    1.2000     0.4819    -0.7568
    1.2100     0.4743    -0.7599
    1.2200     0.4667    -0.7629
    1.2300     0.4590    -0.7659
    1.2400     0.4514    -0.7688
    1.2500     0.4437    -0.7716
    1.2600     0.4359    -0.7744
    1.2700     0.4282    -0.7771
    1.2800     0.4204    -0.7797
    1.2900     0.4126    -0.7823
    1.3000     0.4048    -0.7848
    1.3100     0.3969    -0.7873
    1.3200     0.3890    -0.7896
    1.3300     0.3811    -0.7920
    1.3400     0.3732    -0.7942
    1.3500     0.3652    -0.7964
    1.3600     0.3572    -0.7985
    1.3700     0.3492    -0.8005
    1.3800     0.3412    -0.8025
    1.3900     0.3332    -0.8044
    1.4000     0.3251    -0.8062
    1.4100     0.3171    -0.8080
    1.4200     0.3090    -0.8097
    1.4300     0.3009    -0.8114
    1.4400     0.2928    -0.8129
    1.4500     0.2846    -0.8144
    1.4600     0.2765    -0.8159
    1.4700     0.2683    -0.8172
    1.4800     0.2601    -0.8185
    1.4900     0.2519    -0.8198
    1.5000     0.2437    -0.8209
    1.5100     0.2355    -0.8220
    1.5200     0.2273    -0.8231
    1.5300     0.2191    -0.8240
    1.5400     0.2108    -0.8249
    1.5500     0.2026    -0.8258
    1.5600     0.1943    -0.8265
    1.5700     0.1860    -0.8272
    1.5800     0.1778    -0.8279
    1.5900     0.1695    -0.8284
    1.6000     0.1612    -0.8289
    1.6100     0.1529    -0.8293
    1.6200     0.1446    -0.8297
    1.6300     0.1363    -0.8300
    1.6400     0.1280    -0.8302
    1.6500     0.1197    -0.8304
    1.6600     0.1114    -0.8305
    1.6700     0.1031    -0.8305
    1.6800     0.0948    -0.8305
    1.6900     0.0865    -0.8304
    1.7000     0.0782    -0.8302
    1.7100     0.0699    -0.8300
    1.7200     0.0616    -0.8297
    1.7300     0.0533    -0.8293
    1.7400     0.0450    -0.8288
    1.7500     0.0367    -0.8283
    1.7600     0.0284    -0.8278
    1.7700     0.0201    -0.8271
    1.7800     0.0119    -0.8264
    1.7900     0.0036    -0.8257
    1.8000    -0.0046    -0.8249
    1.8100    -0.0129    -0.8240
    1.8200    -0.0211    -0.8230
    1.8300    -0.0293    -0.8220
    1.8400    -0.0376    -0.8209
    1.8500    -0.0458    -0.8197
    1.8600    -0.0539    -0.8185
    1.8700    -0.0621    -0.8172
    1.8800    -0.0703    -0.8159
    1.8900    -0.0784    -0.8145
    1.9000    -0.0866    -0.8130
    1.9100    -0.0947    -0.8115
    1.9200    -0.1028    -0.8099
    1.9300    -0.1109    -0.8082
    1.9400    -0.1190    -0.8065
    1.9500    -0.1270    -0.8047
    1.9600    -0.1351    -0.8028
    1.9700    -0.1431    -0.8009
    1.9800    -0.1511    -0.7989
    1.9900    -0.1591    -0.7969
    2.0000    -0.1670    -0.7948
